username,rating,date,review_text,pros,cons
Melany Ar,5,2021-01-19,"One of my new favorite lotion - i am a user of face serums and lotions creams etc, i wanted a gentle skin healing product and i found this one!! very good for everyday use - i also use other lotion. I dont know if there is a other but this lotion is very good. very gentle clean feeling, doesnt have any harsh or chemical undertones. Doesnt feel like its wiping your skin, instead it feels like its conditioning it and softening it in the process of healing. Will be using this lotion until finished, probably will buy again after used.",,
Nidhi Jo,3,2020-12-01,It is kind of average for me. I am not happy with the quantity and price. It is definitely gentle on the skin. But genuinely not happy with the quantity,,
Tessa Ha,5,2020-11-20,This formula in the almond and mango aroma is life! I love to layer. Body wash and body lotion. They even have bath bombs. But this lotion isn’t oily or greasy. Smells yummy. I definitely recommend!,,
Amy H.,5,2020-11-18,Dove Body Lotion is all I use I love everything about it. Love the smell and the way my skin feel after I use the Lotion.,,
Karen M,4,2020-11-14,I have very sensitive skin. This does not make me have any reaction from the lotion. It keeps my skin soft. Helps with dry skin on the elbows.,,
Maria G.,3,2020-11-05,It is a good product if you are introducing yourself into the body care world as it is very useful for sensitive skin and cheap.,,
Cherie H.,5,2020-10-27,I have very sensitive skin and this lotion does not break me out. It has a very light sent. The only thing I don’t like is the base. When I pump the top it has a tendency to fall over. The base should be wider then the top. I have arthritis and have a hard time holding it and pumping.,,
Linda Vi,5,2020-10-26,I really like this product which is amazing and has a good value and an affordable price and has good expectactions,,
Alessia M.,4,2020-10-24,Questa body lotion è ottima profumata e delicata . La consiglio per tutte quelle che hanno la pelle delicata . Dove è una delle migliori,,
Kenzie Bu,4,2020-10-24,"This product is great for my really sensitive skin, especially after shaving in the shower. I always apply this after shaving to help my body feels super smooth and refreshed. I do however wish they had a different scent for it such as mango or something fruity to make it even better.",,
Angélica Ve,4,2020-10-22,"Me gusta porque me cuida mi piel, hace como una capa protectora entre mi piel y el ambiente, me gusta mucho que sea tan cremosa",,
Adela M,5,2020-10-20,Love this. This is for the people who have delicate skin that breaks out easily. Great for dry skin. Doesn’t give you a greasy oily feeling afterwards. Price is very decent and I just absolutely love it.,,
Rachel Wi,4,2020-10-17,"It has an amazing scent, that's not over baring. Plus it's for sensitive skin, so it hydrates your skin while your using this lotion.",,
Aleah Ma,5,2020-10-16,Dove anything is amazing to be completely honest. My combination skin type loves this lotion. I get really dry durning the winter that it leaves my skin with small patches of dryness and this product has helped me so much!,,
Della Ba,5,2020-10-01,Really makes your skin soft and smooth. It also makes you feel good all day long ! It doesn’t have a strong smell either. I recommend,,
Martin Ca,5,2020-09-30,It is a good product I like to use it on my legs after shaving them to hydrate them i stopped using it because it provided other creams for more moisture,,
Judy Co,5,2020-09-25,I’m on my 3rd bottle now and like it a lot since it’s for sensitive skin like I have. I will purchase again for my 4th bottle,,
Bailey Kl,4,2020-09-22,I like it. It works pretty well. I liked it. Kinda gentle. Not too bad. Not my number 1 go to though.,,
Rayner Je,5,2020-09-20,"This lotion is not only affordable but great for someone with dry sensitive skin like myself. It leaves my skin feeling amazing, it smells like a spa day so I feel truly pampered after using. Highly recommend for anyone with dry skin.",,
Amalia Go,5,2020-09-20,Love love love this lotion. My skin is so sensitive this product works wonders. My skin feels so moist and fresh.,,
Cristina He,5,2020-09-18,"Me encanta esta loción, deja muy suave y fresca la piel, tampoco la daña ni causa ninguna reacción negativa en la piel.Tiene un aroma agradable y es fácil de aplicar en el cuerpo, no hay posibilidades de que se rompa y tiene una buena cantidad de producto para el precio",,
Elianna Sh,4,2020-09-14,love love this product! works so well! I’m obsessed plus it’s affordable! totally recommend,,
,5,2020-09-11,Doves been a go to for me since I was little. It's gentle on my skin and moisturize extremely well. There's not much of a scent to this but it serves its purpose. I enjoy using this after Shower to really set in the moisture. I recommend this if you're looking for a gentle lotion for sensitive skin.,,
Ashley Ar,5,2020-09-11,Love this lotion smells amazing and repairs dry skin leave no sticky residue and it’s nourishing and keeps me from having dry skin,,
Fanys Me,4,2020-09-09,This product is great but here in Texas it is very hot whether and it gets sticky. I still love this product,,
Olivia Ve,5,2020-09-08,Keeps my skin feeling smooth and moisturized all day and doesn’t break it out or dry it out,,
Ivelys Go,5,2020-09-07,"Mi piel es muy sensible a fragancias y a cremas cuyo ingredientes tengan esto. Es muy buena crema, hidrata rápidamente y deja una sensación como de seda. Lo recomiendo 👍🏼.",,
Shayrol Sá,5,2020-09-05,Amo el cuidado de mi cabello y de mi piel vivo siempre buscando lo mejor pues me gusta que ambos estén bien hidratados y sanos,,
Tasneem A.,5,2020-09-05,"As someone who has sensitive skin, I just love this product. It really nourishes my skin and makes me feel so great after. I would highly recommend this product and think it’s a great buy. I use it after every shower",,
Juhi Pa,5,2020-09-04,This lotion is amazing! I have very dry skin. This lotion keeps my skin hydrated all day and is very light.,,
Sofia Gm,4,2020-09-04,"This lotion is great and you really only need a little to go onto your legs for example, after shaving I live this brand but it is a bit big and deff not travel size",,
Dezarae Oj,3,2020-09-02,This product works good when you need lotion for your dry itchy skin. Always have it on hand,,
Yakaira L.,5,2020-08-31,Dove lotion is one of the best and smell so good it’s just perfect for my skin I love it,,
Samiha Im,5,2020-08-19,"this is an awesome moisturizer from dove, it glides on so smoothly onto my skin, its not too thick or too oily, it absorbs well and feels great",,
Jazmin Ro,5,2020-08-18,I have really sensitive skin and this lotion did not irritate my skin at all! It lasts all day and kept my skin smooth! The scent is subtle but really nice. This is my every day lotion and am definitely going to keep buying.,,
,3,2020-08-16,"Caused me to break out... Smell was amazing... Texture was amazing, super affordable but caused my already sensitive skin to be even more sensitive",,
Dana N.,4,2020-08-14,I prefer using this one for sensitive skin because it doesn’t have any scent!! It leaves your skin feeling really smooth and hydrated,,
Marina So,5,2020-08-14,Dove always been my favorite skincare brand. I use it for body wash but recently I got the lotion and I am in love with it. the smell is amazing and stays on for very long time. ❤❤,,
Jessica M,5,2020-08-14,"I love that Dove made a product for sensitive skin. A product that helps me out when others won't work. How good it feels to get moisturizer but not a greasy feeling, just a healing feeling.",,
Brittney Lo,5,2020-08-13,"Dove has always been a favorite of mine. I feel like their products never disappoint me. They’re formula is very hydrating and great for people with dry skin like myself. I definitely recommend all types of Dove products for every skin type. I always go back to Dove when I need a good, reliable product.&nbsp;",,
Georgette Sa,5,2020-08-12,I highly recommend this product.It’s amazing on your skin it’s very ￼smooth.,,
Bec N.,4,2020-08-12,"Loved this lotion! It made my skin a lot smoother and I don’t always like highly scented products, so this was nice!",,
Olga Ot,5,2020-08-11,Got a sensitive skin so this one is for me) great moisturizer plus not greasy! Great value ! Great as a part of gift ! Make your skin feels like baby skin),,
Yuri E.,4,2020-08-11,This lotion is perfect for my sensitive skin. I love the way my skin feels afterwards.,,
Monique Gr,4,2020-08-11,"This is one of my favorite daily lotions to use after showering. It has a nice scent. I also like the shea butter lotion as well. In general, it works pretty well on dry skin. It is a good value, decently priced, found in most stores. I would recommend it and try it again.",,
Omy Se,4,2020-08-10,"Es perfecta para las que tenemos piel súper sensible, la use un tiempo pero puedo recomendarla mucho",,
Mariana Al,5,2020-08-08,I have been using this cream for a long time now and it’s really good I love it so much it’s really soft and I recommend it to you so much it’s totally affordable it’s a really good price and it smells delicious,,
Noemi C.,3,2020-08-07,Me agrado el producto es sensible a la piel ya que es de un tacto agradable si lo recomiendo tomando en cuenta tu tipo de piel y este producto es accesible para el público en general,,
Yailyn Fenicia Ma,5,2020-08-07,me gustaria usarla ya que leo y escucho buenas reseñas de esta crema ya que deja la piel suave y protegida,,
