username,rating,date,review_text,pros,cons
Eszter B.,5,2025-02-03,"A CeraVe Daily Moisturizing Lotion egy nagyon népszerű és jól ismert hidratáló krém, különösen érzékeny bőrre. Az egyik legnagyobb előnye, hogy szinte minden bőrtípusra használható, mivel nem komedogén, tehát nem tömíti el a pórusokat. A benne található ceramidok és hialuronsav segítenek fenntartani a bőr hidratáltságát és erősítik a bőr védőrétegét. A textúrája könnyű, gyorsan beszívódik, nem hagy zsíros vagy ragacsos érzetet, ezért naponta többször is használható. Az illata minimális, így érzékeny bőrűek számára is ideális. Az ára is elég kedvező ahhoz képest, amit nyújt, így sokan esküsznek rá, hogy hosszú távon is fenntartja a bőrük egészséges állapotát",,
Amanda S.,5,2025-02-03,I use this lotion all the time. It moisturizes my skin so well. It’s not oily like a lot of other lotions. It’s not harsh on sensitive skin. The pump is very helpful. This will forever be my favorite lotion.,,
Martyna S.,4,2025-02-02,love this moisturisers!! i am currently on roaccutane and this is a life saver for my extremely dry skin because of the medication. fragrance free too.,,
Alvaro E.,5,2025-02-02,"I’ve been using CeraVe Lotion for a few weeks now, and I am so impressed! It’s incredibly hydrating without being greasy, and it absorbs quickly, leaving my skin feeling soft and smooth all day. The formula is gentle enough for my sensitive skin, and I haven’t had any irritation or breakouts, which is a huge win for me.",,
Abby S.,5,2025-02-02,I personally love this moisturizer. It works so well and it doesn’t have a lasting sent and it’s all healthy ingredients and the texture is smooth. It’s not rough and I think I’ve gone through three of these in the past six months because it’s so hydrating and I love to use it.,,
Cecelia K.,5,2025-01-31,This has been a game changer for my skincare. It is the last product of my day. I apply a thick layer to my face before bed and wake up feeling like my skin is glass the next morning. It does not feel thick or heavy and does not have any overwhelming scents.,,
Andrea S.,5,2025-01-30,"This lightweight face moisturizer is perfect for summertime for anyone who has oily skin, doesn't like to feel their moisturizer sitting on their face, and needs fragrance free products. CeraVe leaves my face feeling smooth and film free after it sinks in. With 3 ceramics and hyaluronic acid, it definitely hydrates my skin the way it needs to be.",,
Archi P.,5,2025-01-30,"I’ve been using this lotion for years and never switched because it’s that good. It’s super moisturizing but still lightweight, so it doesn’t feel heavy on your skin. The packaging is sturdy, and there’s no strong scent, which I really like. If you have dry skin, I’d definitely recommend it.",,
Ximena X.,5,2025-01-27,"It has a light texture, is very moisturizing and has no scent. Its packaging is very easy to use and has a lot of product, leaving the skin with a very soft finish.",,
Nikolay L.,5,2025-01-26,"The CeraVe Foaming Cleanser is gentle, effective, and perfect for daily use. It cleans without drying or irritating skin scent effectiveness",,
Michael M.,5,2025-01-24,"First of all, I swear by ALL things CeraVe. I have been using it for over ten years now ever since a very dear friend recommended it to me, and I've never looked back. As far as I'm concerned every human being should be using a CeraVe product. I think the daily moisturizing lotion is absolutely amazing. It's very lightweight and moisturizing. A pump or two is enough to cover the whole face. It's completely odorless (which is always GREAT) especially as a man. It lasts a good while and can be applied multiple times throughout the day. It's been a mainstay in my home for over ten years now and by far my favorite product by them. You won't be sorry. 5 stars across the board. 👍 It's placed the farthest on my left shoulder pictured, compared to the moisturizing cream on the right.",,
Schyler S.,5,2025-01-21,"This moisturizer is a staple in my home that my husband and I cannot live without. The lightweight cream glides on so nicely and absorbs so well. It does a great job keeping your skin hydrated without a greasy feel, and the neutral scent is exactly what I look for in a cream. I always keep one by my sink because it works wonders on dry hands too!",,
Audray M.,5,2025-01-20,This is literally the best moisturizer ever. Makes my skin feeling so soft and smooth. I have dry skin and this moisturizer helps my skin looking so moist!,,
Karli J.,5,2025-01-19,"My absolute favorite moisturizer. It has helped my skin care journey more than I can explain. Very light weight, moisturizing, and does not irritate my skin. As someone with sensitive skin this is one of my go to products and it is so affordable!",,
Breanna D.,5,2025-01-19,"I loveeee this moisturizer! I use this daily on my hands, but also on my face from time to time! It isn't oily or greasy and I always feel a difference the next morning!",,
Zarliah B.,5,2025-01-18,"I suffer from dry and oily skin… But this Cera Ve Moisturiser is fantastic! It has a thin base making it easier to apply, and also MOISTURISERS your skin!",,
Olha S.,5,2025-01-17,Finally found my holy grail moisturizer! This CeraVe lotion is amazing for my super dry skin - absorbs quick and doesn't feel greasy at all. Love that it has no fragrance and was made with dermatologists. Been using it for a month and my skin feels so much better. Works great even in winter! The pump bottle is really convenient too.,,
Csenge K.,5,2025-01-15,"Imádom a textúrát, nagyon hidratál. Csodát tett a bőrömmel. Nagyon tetszik az illata. Megfelelő csomagolásban érkezett. Az összetevők pedig csodásak.",,
Scarlett D.,5,2025-01-14,The packaging was good the scent smelt good it helped make the texture on my face better . It was also so hydrating . I would definitely recommend the effectiveness was good .,,
Kateryna H.,5,2025-01-14,"This is already my fourth bottle of CeraVe Daily Moisturizing Lotion, and I couldn’t be happier with it. Developed with dermatologists, it continues to provide gentle, long-lasting hydration without feeling greasy. The ceramides help restore my skin’s natural barrier, leaving it soft, smooth, and moisturized throughout the day. It’s perfect for daily use and works well for all skin types, including sensitive skin. I’ll definitely keep repurchasing!",,
Fabbiha C.,5,2025-01-11,"The Cerave daily moisturizing lotion is the only thing which works on my skin. It works well on my combination skin, and I love the moisture that comes from Cerave. I have bought at least 5 bottles of this moisturizer, and I've tried other brands (like cetaphil) and it genuinely doesn't work as well.",,
Tee Z.,5,2025-01-10,"CeraVe Moisturizing Lotion for normal to dry skin is a fantastic choice for daily hydration. Its lightweight, non-greasy formula absorbs quickly, leaving skin soft and smooth without any heaviness. Packed with ceramides and hyaluronic acid, it effectively restores the skin barrier and locks in moisture for long-lasting hydration. Being fragrance-free and non-comedogenic, it’s gentle enough for sensitive skin and won’t clog pores. It’s an affordable, dermatologist-recommended product that delivers excellent results for healthy, hydrated skin.",,
Dominika L.,5,2025-01-07,"Amazing results I use this daily in the morning before I put my makeup on and works amazing, I don't use primer and only need this, tried many other moisturisers before makeup but only this one agrees",,
Alejandra V.,5,2025-01-07,"CeraVe Daily Moisturizing Lotion is a light, non-greasy lotion that keeps your skin hydrated all day. It has ingredients like ceramides and hyaluronic acid to help make your skin strong and smooth. It works well for normal to dry skin, absorbs quickly, and is gentle enough for sensitive skin. You can use it every day on your face and body.",,
Bogumiła W.,5,2025-01-06,"Emulsja nawilżająca z ceramidami i kwasem hialuronowym, już nie raz wybawiła mnie z opresji, kiedy to na mojej skórze pojawiła się alergia po jakimś kosmetyku. Nie dość,że bardzo dobrze nawilża to również regeneruje skorę, sprawia że staje się ona milsza w dotyku i gładka. Produkt nadaje się do stosowania przez całą rodzinę,również małe dzieci,na całe ciało i twarz.",,
Michaela B.,3,2025-01-06,I absolutely love Cerave and have used it for 5+ years-this product however is not thick enough or moisturizing enough for me. I use the cerave SA cream which is a little pricier but helps a lot with bumps on my legs and arms,,
Unathi N.,4,2025-01-05,I like it but I like buying the heavier version for winter times because my skin becomes even drier.I love CeraVe products because they have ceramides and this is one of my favs! I love how it’s unscented which is perfect for us sensitive skin girlies! And,,
Elisabeth M.,4,2025-01-05,"I use this before applying my makeup and it moisturizes my skin. The texture is smooth and very light weight , I love how it doesn’t have a smell and how the packaging is convenient. Plus the ingredients are not at all intense on the skin ! ￼",,
Kaley W.,5,2025-01-03,"Very moisturizing face lotion. definitely recommend for dry skin. The lotion is not greasy, Absorbs quickly, goes on smoothly, and softens the skin.",,
Marta P.,5,2025-01-03,"I love simplicity of ingredients, easy to use bottle, that this product not scented and texture is super absorbing. This product is the best for my skin I see the effect right away, soft hydrated skin 🫶🏻",,
Chantel H.,4,2024-12-31,I bought this for me & my daughter on a whim and never looked back! Cerave is the only affordable moisturizer that I've found that doesn't leave me feeling dry 5 minutes after applying.,,
KA.Sampler ..,5,2024-12-28,"CeraVe Moisturising Lotion has been a game-changer for my dry and sensitive skin. Its lightweight, non-greasy formula absorbs quickly and provides long-lasting hydration without irritation, thanks to its fragrance-free composition and key ingredients like ceramides and hyaluronic acid. Within days of using it, my skin felt softer and smoother, and I now rely on it daily for both my face and body. Whether after a shower or before bed, it leaves my skin refreshed and deeply moisturized. It’s an effective, dermatologist-developed product that I’ll continue to repurchase.",,
